Vals,Colour
13.537543400585191,Blue
12.979274076379955,Red
13.366735947046411,Purple
13.504657903646167,Purpal
13.741461473190815,Purpal
13.65000662972222,Red
13.880263961531191,Purple
13.487724383522643,Red
13.332270402703615,Purple
13.692463033912025,BLUE
12.960363674553573,Red
12.971864622376173,Red
13.607578554986728,Blue
13.432473308936471,Red
13.49537772254745,RED
13.431898375624756,Blue
13.219166524392477,Purple
13.253716369486367,Green
13.178856303466432,Green
13.904612283446882,Red
13.63427071682086,green
13.159944459602456,RED
13.907870382788042,Purple
13.492205096499105,Blue
13.668701624724414,green
13.418817554815635,BLUE
13.174410393452856,green
13.936794857810742,Purpal
13.433600275490349,Red
13.613241557395454,red
13.507228473146142,red
13.156995479450406,Purpal
13.62373448560051,green
13.244054186701975,Blue
13.92276326200106,Red
13.454589904528118,Purple
13.472099170368084,Purpal
13.271273875669571,Purple
13.577648228769911,green
13.183683533972678,Purple
13.386074181899982,BLUE
13.233366011496793,BLUE
13.316369117192426,RED
13.280388743469206,Green
13.06120477708082,Red
13.232288814308304,BLUE
13.575639843475048,BLUE
13.24113082803705,BLUE
13.37943641117513,BLUE
13.444255523431406,Purple
13.431145508256241,Purple
13.516234788923187,Purpal
13.263734312191642,Purpal
13.61068557166703,red
13.29125513226235,Purpal
13.88539603454343,Red
13.554675331340158,green
13.381668642337876,Green
13.635018104502195,Green
13.672963825873145,Red
13.200741229285963,Purpal
13.131590798786714,Green
13.499658986552829,Purpal
13.714424242577974,Green
13.786624450807476,BLUE
13.735956671285707,Purple
13.147012383514811,BLUE
13.193321007805364,red
13.623086747808912,Purpal
13.252706898453114,red
13.756736019920685,RED
13.770730402748018,Red
13.472263918497603,Blue
13.406291905709043,Blue
13.785607583810851,red
13.935138915509025,BLUE
13.645710828133378,BLUE
13.605609045695502,Red
13.650227104230442,BLUE
13.50433853839188,Green
13.389274541654053,Red
13.467071975844778,green
12.936294266209394,green
13.460502591847635,Purple
13.465092741053672,green
13.587355215529571,red
13.385251684341518,Red
13.5774247942851,Purpal
13.400095722703728,Purple
13.36275272652504,Red
13.187578136033629,Purple
13.404113422042122,Purpal
13.13707759658864,RED
13.609726597378335,BLUE
13.540248778343777,Purple
13.36149345141002,Purple
13.363538591934196,red
13.598149078199238,Purple
13.646749757447647,Purple
13.938115614256455,Purple
13.471248474464596,RED
13.551197280011232,Purple
14.021379379901624,Blue
13.39469794274843,Green
13.572057141257103,BLUE
13.2879202669216,RED
13.80194018499277,Green
13.497037601318915,RED
13.285354204540118,Red
13.559043943280146,Red
13.81723718188209,Purple
13.266921773118532,Purple
13.765676384542487,Red
13.261361100009278,green
13.543719709977017,red
13.438979366795218,Purple
14.034488899298713,Green
13.686403202935078,Purple
13.413636241588902,red
13.13095136777796,green
13.552091524010872,BLUE
13.521906042348083,Green
13.339789001783886,Blue
13.437533652255542,RED
13.298534609568529,Purpal
13.57950569340444,red
13.642951588576345,green
13.58143541833186,green
13.261427909890413,Purple
13.414404204311054,BLUE
13.107119648074658,red
13.197643852894089,green
13.719858854695344,red
12.998059973098421,Purple
13.264933114728872,RED
13.601748770906251,Purple
13.878411728363067,Purple
13.357828973119222,Purpal
13.48495766168376,red
13.40788794162694,Blue
13.896462387586952,Purple
13.583162844251012,Green
13.790270137582645,Purple
13.310645332562071,red
13.566105879012818,Purple
13.377904712232926,Blue
13.38959072736204,Blue
13.103716381164012,RED
13.401501018406646,RED
13.87404644876648,red
13.390525827730083,Blue
13.722742665806803,Blue
13.087912067234782,Purple
14.100453176501641,red
13.608547059415073,Blue
13.523204313948491,Purpal
13.904695287224028,Red
13.453594467769592,RED
13.38671272263957,green
13.579367839137642,green
13.532014317721705,Purple
13.512971719669355,Green
13.257935262799931,Purpal
13.822903514212143,Green
13.482209158873422,green
13.709847978270074,green
13.71215289564027,red
13.10658561875514,red
13.340735252742742,green
13.372887037531262,Purple
13.704394603940004,RED
13.534169371781768,Purple
13.433523314689958,Green
13.884621213825674,Purpal
13.22892211144942,Green
13.54211880182516,Blue
13.482598826408924,green
13.784351100719956,red
13.843208455864527,Green
13.59091563664567,Blue
13.659792612892925,RED
13.535679859595191,RED
13.782054597022281,Purple
13.861264619764856,Purpal
14.11643530931239,Purple
13.63271403307577,Red
13.307468475918534,Green
13.404330755593916,Purpal
13.653856797378548,BLUE
13.165852361893261,BLUE
13.390552030855051,BLUE
13.404314998163156,Green
13.72359848008336,RED
13.291448869867633,Purple
13.253026263052451,RED
13.444791569104307,Blue
13.699830847376983,Purple
13.620197723214998,Green
13.362709843125637,Purpal
13.343015260514288,Green
13.536681966046325,Green
13.415570936815537,red
12.959876453493267,Red
13.193385433320529,Blue
13.476010151486857,Green
13.111079432503935,Purpal
13.349053889739494,Purpal
13.750563900394913,BLUE
13.52119654517292,green
13.660807556842808,Purpal
13.856635314431242,Blue
13.826522201013945,BLUE
13.739088813791436,Purpal
13.621500558751915,Purpal
13.3765638283486,green
13.906842116251851,Green
13.65898407976853,Purpal
13.665405557331267,Purple
13.677378185542375,Purpal
13.30730246149657,Purpal
13.523639894588381,Purple
13.713962135612224,RED
13.134469104175792,green
13.216040272212978,green
13.451996209546587,green
13.060698187208936,Green
13.540378157074126,Purpal
13.778724705275973,BLUE
13.439912591434952,green
13.094692994687214,Purpal
14.071532675321231,RED
13.315026625677596,Purple
13.436162529896716,Purple
13.529927105180601,BLUE
13.494624174375756,RED
13.997405053111144,Blue
13.493440905738124,Green
13.25964973955803,Red
13.412832701226994,RED
13.585454059453585,Blue
13.557007674355578,Blue
13.923595128010134,Purple
13.67135146564288,Purpal
13.493980630934539,BLUE
14.116964790672895,red
13.423412167848342,BLUE
13.919930983305455,RED
13.855411327520043,Purple
13.638700061327021,Purple
13.253872153997695,red
13.192419881789572,BLUE
13.034358650478127,Green
13.210870936980283,Purpal
13.693337600854411,RED
13.454301241322017,Blue
13.447254916063798,Blue
14.115617011992302,green
13.310809672278033,green
13.102521436013262,green
13.624814691776634,RED
13.199668761878372,BLUE
13.957430494163576,Purple
13.193316980424198,green
13.774360629710674,Green
13.12151593898888,green
13.409172305465883,BLUE
13.34518858306172,red
13.45246797742358,green
13.499292187806332,Blue
13.74081145115334,Purpal
13.624339211940148,Purple
12.728985739176788,Purple
13.738520735598777,Green
13.449448693238341,Blue
13.22704354614219,Blue
13.501522722034781,red
13.246374495966321,red
13.644344290305587,green
13.365925763657088,Purpal
13.485063159826397,Red
13.351208391281204,Purpal
13.461107792647761,Purpal
13.309463909930704,Purpal
13.540021865073045,RED
13.281009076637188,RED
13.506710907996025,Purple
13.659971807629718,BLUE
13.534410538627144,Purple
13.311579239677055,green
13.737845496901547,Red
13.573201378493578,red
13.578675516765258,Green
13.443713024044973,BLUE
13.45152334186782,green
13.752482286926735,red
13.81901879951227,Blue
13.127143150196744,red
13.55398865807168,Red
13.842548800494665,Red
13.661529728423721,Green
13.302922686339512,Green
13.00964727256641,RED
13.747812880630448,Purple
13.36043284145508,Blue
13.331076891651411,Green
13.182628805311901,Purpal
13.824349376922651,Blue
13.599026414236362,green
13.925326369418144,Blue
14.004344992605343,BLUE
13.223924271779864,Blue
13.095543890378476,Blue
13.321295472311996,Purple
13.68448985371614,RED
13.240273035193178,Blue
13.519994568831476,Purple
13.891024812430677,Purple
13.840688017310421,red
13.189302470142612,red
13.62900684039178,green
13.34984521152513,BLUE
13.715060934002471,RED
13.712609853412992,Purple
13.228824368039788,Blue
13.394810962485612,Green
13.478875218310598,Blue
13.403153105017404,Green
13.613233168078407,Red
13.39800490430237,Green
13.030315793525392,Purpal
13.143320630152342,Red
13.532699617432221,BLUE
13.203339589380416,BLUE
13.210125675694971,Purpal
13.794497239004595,Purple
13.68021275956435,Green
13.927949328732246,Green
13.328349363287692,Purpal
13.249582295380305,green
13.383808740998761,Red
12.975540130171412,Purple
13.510562895299807,Purple
13.66973737015043,Green
13.472371105806502,Purple
13.500131811714593,green
13.880737872249465,Green
13.335480338784872,Green
13.170314919222017,BLUE
13.358426362549876,Red
13.693968792790148,Red
13.676947761420621,green
13.202417365012506,Blue
13.925851489710881,red
13.475993590874285,Purpal
13.634960848300897,green
13.435024070514254,Purpal
13.449093826474207,Purple
13.191897555318238,Purpal
13.119888478118039,red
13.708997654666447,Red
13.422352927793838,Purple
13.623501605174189,RED
13.606941652511833,Purple
13.894133149619181,Blue
13.270993936762158,red
13.783496293783784,green
13.624489047850303,RED
13.879196026313117,BLUE
13.541375939420525,red
13.599600025625983,BLUE
13.513414253459632,Purple
13.550218893032243,red
14.083978072877679,red
13.279256843817918,RED
13.14000723748169,Red
13.535222237119555,Purpal
13.534553520107234,Green
13.436891499603659,Purpal
13.432780030651022,Blue
13.11999137846383,Blue
13.41751422279357,green
13.423687690273345,Red
13.17765165040224,Purple
13.57216430434238,BLUE
13.410451349745727,Red
13.577585435150357,Green
13.359799579450127,BLUE
13.678532717945755,Purple
13.728060247959756,Purpal
13.336734061060461,Blue
13.07357965834127,Purple
13.303754363420168,BLUE
13.409584031503318,green
13.791773294738257,Red
13.485951761162253,Blue
13.54494814183333,red
13.885655415730232,RED
13.731372955240971,red
13.181314753074616,RED
13.495519671443379,RED
13.208099241766826,Blue
13.407513219470614,BLUE
13.356359196990128,BLUE
12.889022345084587,green
13.546857783581527,Red
13.605657779768472,Blue
12.871303070435018,Green
13.61194189096882,red
13.360698706702438,red
13.319486713141735,green
13.2227090230354,red
13.845322557943077,Purpal
13.631330692885695,green
13.529904264083494,red
13.298609361562661,green
13.595372408470329,Purple
13.285492105341303,red
13.196471134378455,Blue
13.417330867431246,Blue
13.353638546357267,Blue
13.62612966343039,Red
12.966575629642513,Green
13.796274804498551,Red
13.489425016503409,Purpal
13.359273451225123,Green
13.930950210669342,Red
13.420651002497866,Blue
13.103129045549545,Blue
13.174776664601674,Purpal
13.426176954036696,BLUE
13.220007022118466,Green
13.057164556462616,Blue
13.240248910242387,Purple
12.881431758457315,Green
13.627539841156698,Red
13.454170741938504,Red
13.188056371459527,Blue
13.303661284123352,BLUE
13.351963596224054,Purple
13.441070058795057,Purpal
13.293041583516004,green
13.614437691674691,red
13.574201596027492,Green
13.36272304904035,Green
13.52505448072661,Purpal
13.709161249319388,Green
13.192577954665386,Green
13.328237450509423,Green
13.560183138361107,red
13.63491178092068,Red
13.354454179896137,RED
13.510272610380836,green
13.828961529354746,Green
13.401552925452065,Purple
13.642429762687982,Purpal
13.501322765025785,BLUE
13.600409592005368,red
12.883673974839503,BLUE
13.49732238864162,Red
13.622018809109961,red
13.419330197974343,BLUE
13.256272480118267,BLUE
13.457596136940718,RED
13.28190291571523,Purple
13.627063468220244,Green
13.750203085094272,Red
13.56870459065969,Purple
13.120611003990211,BLUE
13.390854182332757,BLUE
13.419766058193044,Blue
13.710297020390243,red
13.492792830033622,RED
13.53426023356793,Green
13.780284672850022,Red
13.77759982215012,Red
13.382335139316374,Blue
13.77154819140321,Red
13.624234139370383,red
13.718189669090568,BLUE
13.998862983048164,green
13.517278386133835,Purpal
13.376175488391247,RED
13.581291496154762,Purple
13.35522800508684,Green
13.758931209826261,red
13.955854134119343,red
13.20223414654265,red
13.629867338798021,red
13.827304071153877,red
13.314120752797347,Purple
13.640104787730523,Purple
13.36918291146658,RED
14.072625661170068,red
13.621494430230731,Blue
13.539156724850539,RED
13.717414948150281,red
13.789930681443586,BLUE
13.749910040272077,BLUE
13.475455541903086,Red
13.7833306821921,Blue
13.936353906513716,BLUE
13.557603358410514,red
13.424694883229039,Green
13.324897220154781,Green
13.761751778848257,Purpal
14.116891861688042,red
13.53285122793527,red
13.152326915685122,BLUE
13.373248778641436,green
13.545674906883148,Red
13.4426109084095,red
13.506248294121601,BLUE
13.66326366890461,red
13.148336666167562,BLUE
13.377014679654937,Green
13.583849823827931,Purple
13.552042456444907,RED
13.169199358743013,green
13.665867494655124,Purpal
14.18823687433742,Blue
13.450022573552596,BLUE
13.372022034562643,Purpal
13.326879037376857,Green
13.366993119890422,green
13.554526341871819,RED
13.519277851726244,Purpal
13.461940882108693,Red
13.57927381866173,green
14.013585255275352,Purple
13.71223596354009,Purple
13.558342350639584,red
13.750578613424595,Blue
13.697345354232707,Purpal
13.632669190659806,red
13.472319158224325,Green
12.960453006742424,Purpal
14.024293214688155,green
13.260344739747992,red
13.807313683116882,red
13.412368897628834,Purpal
13.462277692795185,Green
13.463098279470783,Purpal
13.813525165465838,green
13.606612320890597,Green
13.397470611087914,Green
13.246765262751211,Green
13.456089631284086,green
14.091891393381352,red
13.517866302765805,Red
13.335184536166489,RED
13.788535753885096,Purple
13.158868377838642,Green
13.187225319518146,Blue
13.549529243961568,RED
13.035225329074574,green
13.712745375473348,Green
13.633874889802529,Purpal
13.345883525463451,red
13.117682276250505,Blue
13.528053473477602,green
14.1538866933993,red
13.438246388432372,Purple
13.869228668752187,Purpal
13.342389740359731,BLUE
13.631449620425003,RED
13.726026054431166,Purpal
13.500173192880899,Purple
13.889048442339746,Blue
13.757970305013184,Purple
13.468979251309004,red
13.470342427682094,BLUE
13.255198551821317,Blue
13.729867400420481,Purple
13.4724503271846,red
13.549113542413867,Blue
13.751762871499867,Red
13.35575475433352,Purpal
13.543397280068953,Green
13.571150811193941,Purple
13.815114491363944,Purple
13.149193677040775,Red
13.702646404869366,green
13.503382161053496,RED
13.370731940999057,Blue
13.578552861748008,BLUE
13.457156663001557,Blue
13.569946981567802,Purpal
13.693998586049899,Purpal
13.566035639279977,Green
13.798248285830004,Purple
13.841126244595257,BLUE
13.48038275216697,red
13.308018163088006,RED
13.371739741619633,Blue
13.580822336042754,Blue
13.316718152575818,red
13.530064342304216,Purple
13.815111068663892,red
13.522356937223497,Blue
13.265971440445181,Green
13.249829762834254,Purple
13.82537200885013,Blue
13.629716962079063,Purple
13.448731487807414,red
13.52089118011529,Red
13.683514013199133,Purpal
13.79058091026804,Purple
13.026682863146724,Purpal
13.459794350598356,Red
13.462512755233126,Green
14.021595067170187,RED
13.706157338536833,Purple
13.59925757690988,Purple
13.61831621062528,Purple
13.421944046420648,BLUE
13.250096780806915,red
13.332330473803136,Blue
13.258697346223092,RED
13.253444513822794,Purple
13.583524188541385,Purpal
13.592180024975062,Blue
13.61793152118436,RED
13.660704219783852,Blue
13.52277467870383,RED
13.295795378809135,Green
13.062821730347837,Purple
13.14085089380624,red
13.349326393583078,Red
13.911896154050335,Blue
13.36399595256188,RED
13.45885678682573,Purple
13.772826399720347,Red
13.386566278003096,Red
13.20712667809853,Purpal
13.155768315579942,red
13.622212875929483,green
13.526376107174664,Red
13.339768837373045,Red
13.639345553663673,red
13.5089028475395,Purple
13.290440759073126,RED
13.806571908487702,Red
13.3019796974955,Purple
13.362176766013304,green
13.300119763131254,Purple
13.504393096241148,green
13.971703615489826,Green
13.682833871477255,Red
13.354095429192998,Red
13.927612251592162,BLUE
13.363223994375685,BLUE
13.589018798236,Purple
13.36678959197219,BLUE
13.51868876727776,Red
13.327206359792294,Red
13.984008146077833,RED
13.760588466592356,green
13.187397412163905,red
13.536330201026185,BLUE
13.102653191993381,red
13.28628222617095,Purpal
13.693120008513124,Blue
13.512889628642195,BLUE
13.61214245246497,Purple
13.229298800199792,red
13.274085168146948,Blue
13.3499699528962,green
13.439752113468531,Blue
13.562409808596987,red
13.81219965689326,Purple
13.537962009765692,RED
13.320132019246221,Purple
13.476535192282218,Purple
13.491724987782097,Purpal
13.447137209686536,green
13.769066824816018,Purpal
13.521408634604208,green
13.429780904823163,Red
13.499840477480637,Purpal
13.847114974689841,BLUE
13.109835705310864,green
13.977079962580392,Purple
13.491913780700841,Purpal
13.4252389767596,Red
13.878174371248306,green
13.403378462164104,RED
13.767012021282502,Blue
13.955107757665592,red
13.866916805623818,Red
13.140015930295652,green
13.29311808981512,Green
13.775938780032248,RED
13.913186628489111,Purpal
13.50228020798412,green
13.700644543504573,green
13.93358403430927,green
13.432819634922886,RED
13.322532996255086,Blue
13.309855358140533,green
13.336170620915323,BLUE
13.58098303710954,red
13.2040480603139,red
13.353494465728877,Green
13.531405699899377,red
13.390441970954814,RED
13.352583816685578,green
13.505576786074584,Blue
13.308471608347593,Green
13.469573784366426,Red
13.75730336523936,Green
13.19262136897114,red
13.293498093119375,Green
13.793053513003874,Blue
13.744099334274043,Purple
13.318127032920717,Green
13.260341239039732,red
13.25045832748322,Purpal
13.740046188256355,Green
13.580074821083211,BLUE
13.822579656446585,Red
13.320804941522171,Blue
13.390380281064471,Blue
13.170765361074513,red
13.28172226513592,green
13.350719440328982,red
13.135127926190872,Blue
13.730563533531556,Blue
13.698779390348853,Red
13.398004517743102,Purpal
13.278657022767303,Purple
13.663441002050312,Purpal
13.607278264455669,Purple
13.619622228748632,red
13.110921808709086,red
13.656330756262065,Green
13.765017417301104,RED
13.210519169879486,Purple
13.360755211615455,Purpal
13.356281473584376,Purple
13.573093470862424,Purple
13.919371573739528,Green
13.482447085193229,red
13.778353021830884,Blue
13.459470351532031,Green
13.371482561935051,Red
13.098193862779624,Green
13.194387965588164,Blue
13.555231559709271,Purpal
13.50654720406003,Blue
13.837212064963504,Green
12.905146362968187,RED
12.919958457558742,Blue
13.73720266531783,Green
13.815199020965304,Green
13.253376424509584,Purpal
13.344126331238175,Blue
13.479275543689148,Green
13.455776113581523,Blue
13.640609865357568,red
13.546308911792786,BLUE
13.574122088430877,BLUE
12.996321886322901,green
13.534516676779803,RED
13.389017482999328,RED
13.376615854400784,green
13.681447633246861,Purple
13.370338578999943,Purpal
13.447173240751006,Purpal
13.490941172865332,Red
13.485913403466163,Blue
13.52024786591217,Red
13.124298873372374,Green
13.184029348416091,Green
13.706849203369943,Red
13.533341134670523,RED
13.577681684990633,BLUE
13.837585233999084,Green
13.17350137782621,Red
13.061389167004685,Blue
13.719957003086737,RED
13.489577360258456,Purpal
13.425848942239527,Blue
13.567723847639493,Purple
13.154075726418394,Blue
13.609510189580662,Purpal
13.245842990879802,Purpal
13.803013053871053,Blue
13.040913303021657,Red
13.316924032218542,Blue
13.551926357645157,Green
13.489258619825296,Green
13.393512333996486,red
12.966574142323763,red
13.710387661836938,Red
13.929853532470748,green
13.415075481624537,Red
13.53859949945547,Red
13.322250571262571,Red
13.551719142832942,Red
13.296207145720073,Purple
13.005481470406824,Green
13.435914512783295,RED
13.758419280449274,Purpal
13.554933630323347,green
13.287796560683247,Green
13.529632490667822,Blue
13.580023026450739,green
13.531172087649313,Green
13.626842058624433,green
13.514628203224813,Purple
13.66387426104541,RED
13.461356190975944,Purple
13.437333531882073,Red
13.535305961091154,RED
13.768982719010772,green
13.9046489925035,Blue
13.280386929349187,green
13.967185833858483,Blue
13.341621680550995,Purple
13.69828427702191,Blue
13.467265580333222,Red
13.556014568774024,Red
13.411972074559416,BLUE
13.346291699899531,Red
13.465009512599536,RED
13.330252738147166,Green
13.337504948137887,Green
13.52292324855446,Purple
13.312635340783911,Green
13.170523448750016,Red
13.492110751558982,green
13.34219992189636,red
12.98707030868713,Purple
13.884510857426399,green
13.481904157464715,RED
13.029952282415447,Red
13.818822198817464,Purple
13.66633314242008,Purpal
13.349396735449918,BLUE
13.632665834641065,Red
13.538951404198952,RED
13.672737555036002,green
13.528602542055125,Green
14.01443564809168,red
13.4916486036614,RED
13.480244117904254,BLUE
13.549428309374356,RED
13.293946548018672,green
13.947673202494506,Green
13.272220417216562,RED
13.453032055836363,Purple
13.357546497265398,Blue
13.475149082111663,Green
13.689530665660054,Red
13.490318566098896,BLUE
13.34510499960365,Red
14.010683489171958,BLUE
13.572644472679201,BLUE
13.449115609212361,Purple
13.512827631389848,green
13.739044935647184,Purple
12.919613456339561,Purpal
13.679637319165907,Purple
13.140456598906903,Red
13.472585876896097,Red
13.455623944065415,green
13.257819638041976,RED
13.636238083158787,Green
13.239136756489982,Purpal
13.760703691361524,Green
13.170393616110628,green
13.101902722003556,Red
13.311147616269821,Purpal
13.515995446537218,green
14.039416040790461,green
13.234118062496515,green
13.731827012159261,Purple
13.627608683550603,red
13.586199066864049,RED
13.240497384976054,green
13.859211697283296,Red
13.329471941933405,Purple
13.014794372251644,Red
13.579095084841158,Purpal
13.267840775708126,RED
13.314065007109372,green
13.175179893538013,BLUE
13.882230906467633,red
13.537109922271692,Blue
13.224325323858391,green
13.413356206551276,Blue
13.127076477371112,Green
13.420754600063812,red
13.12551958168686,Purple
13.574225038846576,Red
13.327633173832678,red
13.829423961182971,Red
13.355149847047874,Purpal
13.611297117845762,red
13.03917625936639,BLUE
13.461634036211371,BLUE
13.377642248497352,BLUE
13.531670906027653,red
13.778144956945832,Blue
13.347975644406572,red
13.519959824126305,RED
13.335413156489863,red
13.517123433306331,Purpal
13.343915120814918,Blue
13.782908886668444,Purpal
13.794629838617453,Purpal
13.387811642385411,red
13.677964679611582,red
13.522550289996632,BLUE
13.714052669840322,red
13.56809185059741,green
13.531883357841147,Purpal
13.67487236684987,RED
13.62625540424594,Green
13.505279546536305,Purpal
13.528791398071346,Blue
13.754153313062076,Blue
13.216624178165378,Red
13.628911728404384,Green
13.73392999153942,green
14.184355620550468,green
13.58402120194871,RED
13.629398855007545,BLUE
13.375909453505118,BLUE
13.33262659467001,Green
12.956384507224372,red
13.85388690366074,Green
13.140293775009281,Green
13.048264441813845,RED
13.54839519209872,Blue
13.541519629730427,Purpal
13.45121792462969,Red
13.373309254362165,Purple
13.65866328032734,BLUE
13.18513336491817,red
13.263925596736607,Purpal
13.505479408182836,green
13.593615602723012,Green
13.570128461820452,BLUE
13.476145225676905,Purpal
13.052327285103501,Purple
13.38130872006483,Purple
13.808694839242711,Green
13.196215166008974,Purpal
13.858253515226403,Purpal
13.587818061510953,Green
13.59218892149279,red
13.975370284441421,Purple
13.507289620677,Red
13.387403388995999,Green
13.68504753284316,Blue
13.336212246330363,Purple
13.485695742235133,green
13.441005015261923,BLUE
13.454394649183452,Red
13.49155036583076,red
13.621039382046877,red
13.553396588055273,RED
13.567491399288775,RED
13.67539377101039,Red
13.837413154924453,Purpal
13.393419408049053,Blue
13.503867801768175,green
13.78238775395648,Blue
13.547717447026711,RED
13.255834163933494,Green
13.299172274784526,Purple
13.326357775212754,Blue
13.515927757007269,Green
13.659203204004828,Purpal
13.253077185863693,Purple
13.73633280823477,Purpal
13.328177515489509,Purple
13.756539977818857,BLUE
13.872808540803781,Blue
13.323146952108052,Green
13.505859722491457,Red
13.8011670166862,green
13.503746501431711,green
13.248886749218954,Purple
13.35501984900758,Purpal
13.315966475787872,BLUE
13.068523825983511,Blue
12.850493532125384,Red
13.289703864972802,red
13.879860850807457,green
13.221965932368473,Purple
13.67890795539307,RED
13.608316121625845,green
13.83883168394984,Green
13.6867071398944,Green
13.13872613440156,green
13.800115065097127,Purpal
13.620546949015365,Purpal
13.314734061873478,Purple
13.118643257965306,Purple
13.272614566322238,Purple
13.705169659072702,BLUE
13.942553745850737,BLUE
13.148910687179785,BLUE
13.178307975079278,Blue
13.336324016868117,Red
13.182869446487378,Blue
13.21354868595991,Green
13.415636205473502,Purpal
13.784448561604474,Green
13.03343759153771,red
13.428914590481007,Purpal
13.456136231819927,Purple
13.784627747055331,Red
12.995170765770932,Purple
13.436970138907645,BLUE
13.710921640641357,green
13.822562636201087,RED
13.43683575806029,Blue
13.573286817579473,RED
13.693222767984636,BLUE
13.175945668808333,Red
13.351489550192887,Purpal
13.767792335826161,BLUE
13.527690184768412,BLUE
13.489671818836557,Blue
13.832269738931661,red
13.93393041112983,Purple
13.763953025668078,red
13.568752346811706,Green
13.361574017186209,BLUE
13.707640475742497,BLUE
13.090176334991152,green
13.805094783468355,RED
13.561608187491332,green
13.825866936778826,Green
13.49316096896135,Blue
13.983862459463374,Purpal
13.651017095301664,Green
13.144978300376674,RED
13.38333327240743,red
13.592725222443835,Blue
12.83988726151525,Red
13.407401939637745,BLUE
13.305886337386521,Purpal
13.467326305873985,Purple
14.032741896341688,Green
13.02191799806256,RED
13.43239381027652,Purpal
13.459402899799185,RED
13.606717753886748,green
13.516839177746741,Blue
13.136848855713818,RED
13.613935820883936,Blue
13.381526488775955,Blue
13.867085389516901,BLUE
13.619149572621735,Purple
13.41690723276189,Blue
13.528681249068364,BLUE
13.56046220076322,Blue
13.581574708233491,Purpal
13.051199659483984,BLUE
13.556179967473676,Purple
13.615866973895107,Blue
13.395255118902934,BLUE
13.362571864413444,Purple
13.42977577410842,RED
13.49877179782367,Red
14.064448937292917,Green
13.707983669652568,Purple
13.661472178408692,Purpal
13.360731925401234,RED
13.476277896569341,red
13.037064018853279,Purple
13.129821857882712,green
12.995689445428007,RED
13.358836353521377,red
13.93660197988988,Purpal
13.195061198210915,RED
13.574805290106878,Green
14.192633261305449,BLUE
13.352259591698784,Green
13.366339355180585,Purpal
13.456406448293044,Purple
13.475519363615077,RED
13.823198020221609,Purple
13.40369765872337,Blue
13.511386806961837,Purpal
13.62727346212824,Red
13.355952518859076,red
14.098790310647325,red
13.322088616437955,Purpal
13.54241390184164,BLUE
14.039638998452384,RED
13.703374687754975,BLUE
13.529732543267782,BLUE
13.623647866286711,BLUE
13.567771148470406,Green
13.438962485051623,red
13.493840444453033,Green
13.48945261197959,green
13.280668847022516,Green
13.117700293283162,RED
13.43890511472837,red
13.392761267041068,Purple
13.606090863803857,red
13.523524569003706,red
13.669013327640435,red
13.161104989812955,Green
13.39450222130138,green
13.260922809864441,Green
13.090155999202627,BLUE
13.552407261899642,RED
13.413716988628092,Purpal
13.077937769874735,Red
13.331248639496868,Purpal
13.661442026166966,Red
13.015524376472692,red
13.254799461064609,BLUE
13.42918354522452,Blue
13.78436555597356,Green
13.390852046928971,Purpal
13.113191056124552,red
13.314452152289163,Blue
13.546147047811985,Purple
13.526573201171187,Purpal
13.03133581284221,Red
13.867896018576271,Green
13.667797306405345,Purple
14.069513275723991,Purple
13.612474783812587,red
13.03411255824835,green
13.663342591504806,Green
13.455467110604011,Red
13.953741076554704,red
13.316634111457183,BLUE
13.239175238129542,BLUE
13.695929521561257,red
13.5831080814333,Red
13.893406756013092,green
13.472409939525157,Red
13.872245825265018,RED
13.670472689570292,Purpal
13.22794088354525,BLUE
13.588986500279933,Red
13.407612357966341,RED
13.497412651855363,Green
13.97712198687779,BLUE
13.388241626121423,green
13.434985296508713,BLUE
13.680272552385298,green
13.610065782914517,Purple
14.159178036331496,Purple
13.959927937750205,RED
13.476823373023148,red
13.586172616767378,green
13.471225489276635,Green
13.740184182212015,Red
13.658497548546652,Blue
13.10167548673347,Purpal
13.379832854646334,green
13.285145135383961,BLUE
13.314854863096027,Blue
13.864507948542577,red
13.412211233584255,BLUE
13.93965711135351,Green
13.495377884733661,Blue
12.825019008196561,Blue
13.415652755096179,Blue
13.379015488080286,red
13.29155301237288,Red
13.524673693798252,Red
13.233096421815595,Purple
13.359691779177543,Red
13.563660255339284,RED
13.66686744025691,RED
13.270949948076957,RED
13.217369637239512,Red
13.583250469111307,RED
13.915123727861635,green
13.66011846588454,RED
13.813547221452923,Purpal
13.522313918063927,Purpal
13.283338028848915,BLUE
13.789371501886753,Blue
13.53721750682587,Green
13.300135035862762,green
13.79202981442053,Purple
14.049183986432162,Purple
13.735701814409635,Purple
13.552751184006318,Green
13.483640102713943,BLUE
13.534202224011034,Blue
13.413239114237152,BLUE
13.587579091522794,Blue
13.35325849302755,Red
13.27938478257263,BLUE
13.412715865376055,Blue
13.3588554354905,Blue
13.275849750452227,Blue
13.240773473287941,Green
13.296248439394085,red
13.210590608721766,Purpal
13.585920659773112,Green
13.299906939544701,green
13.59544211753743,Blue
13.58469491511992,red
13.433648672979311,green
13.659764431161063,Purpal
13.7294958313283,BLUE
14.112464700455641,BLUE
13.814463757497002,RED
13.421511548522275,Blue
13.513451997534812,BLUE
13.534935520595036,BLUE
13.398635268089851,Blue
13.313383694648221,RED
13.544890734658302,BLUE
13.306242042348827,red
